Business: Haci'nin Yeri - Yigit Lokantasi | Author: Gulsum Akar | Rating: 5 | Category: taste | Comment: We went to Marmaris with my wife for a holiday. We chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. When we first went there was a serious queue. You proceed by taking the food you want in the form of an open buffet. Both vegetable dishes and meat dishes were plentiful. There was also dessert for those who wanted it. After you get what you want you pay at the cashier. They don't go through cards they work in cash. There was a lot of food variety. And the food prices were unbelievably cheap. We paid only 84 TL for all the meals here. It included buttermilk and bread. But unfortunately I can't say it's too clean as a place..,reasonable_comment
Business: Mevlana Lokantasi | Author: Eslem Tural | Rating: 5 | Category: taste | Comment: Thank you for amazing dishes.,reasonable_comment
Business: Balikci Tanju | Author: Erhan Ozaydin | Rating: 1 | Category: indoor_atmosphere | Comment: The fish served to me was almost raw; I couldn't eat it. A place that does not care about customer satisfaction.,reasonable_comment
Business: Balikci Tanju | Author: Kerim Tarantas | Rating: 1 | Category: outdoor_atmosphere | Comment: I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,reasonable_comment
Business: Balikci Tanju | Author: Volkan Aktas | Rating: 5 | Category: taste | Comment: A decent place. You can eat as a family. You can eat many kinds of fish as grilled; fried or stewed.,reasonable_comment
Business: Balikci Tanju | Author: Orhan Comert | Rating: 4 | Category: menu | Comment: Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,reasonable_comment
Business: Balikci Tanju | Author: Murat Yilmaz | Rating: 4 | Category: indoor_atmosphere | Comment: Ambiance is a little bit old; but it is okay.,reasonable_comment
Business: Balikci Tanju | Author: Sercan Kuscu | Rating: 3 | Category: outdoor_atmosphere | Comment: The employees are uneducated and sullen. Fish bread is not good; but fish soup is good. You can go to the restaurant for fish soup.,reasonable_comment
Business: Balikci Tanju | Author: Muhsin Cakir | Rating: 5 | Category: taste | Comment: Great place and fish; thanks to the amazing chefs,reasonable_comment
Business: Balikci Tanju | Author: Melih Karaca | Rating: 5 | Category: outdoor_atmosphere | Comment: Nice fish place; beware of the cats though.,reasonable_comment
Business: Balikci Tanju | Author: Hasan Hasanoglu | Rating: 2 | Category: menu | Comment: The toilets were very dirty; other than that the food was good.,reasonable_comment
Business: Balikci Tanju | Author: Ufuk Balci | Rating: 5 | Category: indoor_atmosphere | Comment: I like fishes especially in this restourant. I ate sea bass and it was great.,reasonable_comment
Business: Balikci Tanju | Author: Tarek Diab | Rating: 3 | Category: taste | Comment: Food was good; delicious. Including soup. But there was hair in the salad.,reasonable_comment
Business: Yesemek | Author: Talha Nair | Rating: 5 | Category: outdoor_atmosphere | Comment: I tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,reasonable_comment
Business: Yesemek | Author: Soner Ceylan | Rating: 5 | Category: indoor_atmosphere | Comment: Everything was amazing; thank you Yesemek! I ate yuvarlama and mumbar.,reasonable_comment
Business: Yesemek | Author: Feyza Kircicek | Rating: 5 | Category: taste | Comment: As someone who tasted Gaziantep cuisine for the first time; I can say that I was amazed. We ordered 2 different trays in order to taste all their local dishes. One had soups and the other had appetizers. The flavors are delicious. It is definitely my recommendation.,reasonable_comment
Business: Yesemek | Author: Simge Baski | Rating: 5 | Category: menu | Comment: Expensive but it is does not matter; flavors was amazing!,reasonable_comment
Business: Yesemek | Author: Berrak Kaymak | Rating: 4 | Category: outdoor_atmosphere | Comment: I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,reasonable_comment
"Business: Yesemek | Author: Berna Sevildi | Rating: 1 | Category: taste | Comment: The place is nice; Mumbar was smelling bad and the stone came out, I didn't eat it. The mince in the icli kofte was bad; sour. It's also an expensive restaurant.",reasonable_comment
Business: Yesemek | Author: Berkay Karabulut | Rating: 5 | Category: indoor_atmosphere | Comment: They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,reasonable_comment
Business: Yesemek | Author: Sude Altunbas | Rating: 5 | Category: outdoor_atmosphere | Comment: Customer care is very good. We ordered the tasting plates and each one was excellent flavors.,reasonable_comment
Business: Yesemek | Author: Gul Topcuoglu | Rating: 5 | Category: indoor_atmosphere | Comment: It's a great place in terms of taste. The service is fast and the waiters are friendly. It's a bit expensive in terms of price; but you should definitely come and taste these flavors.,reasonable_comment
Business: Yesemek | Author: Zeynep Aktop | Rating: 4 | Category: taste | Comment: The food was delicious but not as exaggerated in other reviews or did not appeal to my taste. The environment is quite nice. The place was noisy because it was crowded.,reasonable_comment
Business: Yesemek | Author: Irem Kayaguc | Rating: 5 | Category: menu | Comment: Menu was like that; Recommend.,reasonable_comment
Business: Umut Pide | Author: Engin Demirci | Rating: 1 | Category: indoor_atmosphere | Comment: The attitude of the waiters towards the customer was cold.,reasonable_comment
Business: Umut Pide | Author: Metin Elmaci | Rating: 5 | Category: taste | Comment: Service was nice; I've tried everything on the menu over time and it's all very good. Prices are very cheap; you should definitely come.,reasonable_comment
Business: Umut Pide | Author: Sibel Solenci | Rating: 4 | Category: menu | Comment: Soup and tenderloin were delicious. Staff involved. Prices are reasonable.,reasonable_comment
Business: Umut Pide | Author: Hulya Kadir | Rating: 5 | Category: outdoor_atmosphere | Comment: Excellent food and ambiance.,reasonable_comment
Business: Umut Pide | Author: Gulistan Avci | Rating: 5 | Category: taste | Comment: Soups and pitas are incredibly delicious and the portions are hearty. The staff is very caring and smiling. Prices are reasonable.,reasonable_comment
Business: Umut Pide | Author: Tufan Ulu | Rating: 3 | Category: indoor_atmosphere | Comment: Waiters didn't pay attention to me.,reasonable_comment
Business: Umut Pide | Author: Fatih Cakir | Rating: 4 | Category: outdoor_atmosphere | Comment: Friendly waiters; nice service and delicious food. In addition; the price is also affordable.,reasonable_comment
Business: Umut Pide | Author: Hayati Kurukum | Rating: 3 | Category: menu | Comment: I can not say foods are bad but quality of foods can improve. Service is slow.,reasonable_comment
Business: Umut Pide | Author: Seray Kuyumcu | Rating: 5 | Category: taste | Comment: Nice pizza!,reasonable_comment
Business: Umut Pide | Author: Gulay Elveren | Rating: 5 | Category: outdoor_atmosphere | Comment: Everything was delicious. Business personnel were also friendly.,reasonable_comment
Business: Umut Pide | Author: Mehmet Ergun | Rating: 4 | Category: indoor_atmosphere | Comment: I used to come to this restaurant a lot. The flavors used to be better. I think the chef has changed.,reasonable_comment
Business: Sema Gozleme | Author: Melike Selvi | Rating: 5 | Category: taste | Comment: We ordered the village breakfast for 2 people. The ones that came were quite enough and delicious. Also; the ravioli was very good.,reasonable_comment
Business: Sema Gozleme | Author: Beyza Eren | Rating: 3 | Category: menu | Comment: Bazlama and menemen were delicious. The place was not clean so I did not have a pleasant dining experience.,reasonable_comment
Business: Sema Gozleme | Author: Hanifi Cetin | Rating: 5 | Category: outdoor_atmosphere | Comment: The most delicious and sincere place to eat in Fethiye. A small family restaurant. I especially liked the veggie pancakes. I strongly recommend.,reasonable_comment
Business: Sema Gozleme | Author: Michael Backy | Rating: 3 | Category: indoor_atmosphere | Comment: Delicious foods. I think place has to more cleaner.,reasonable_comment
Business: Sema Gozleme | Author: Ugur Ev | Rating: 4 | Category: taste | Comment: Menemen is delicious. Homemade jams are very good. Vegetables were not very fresh.,reasonable_comment
Business: Sema Gozleme | Author: Meliksah Gokmen | Rating: 2 | Category: outdoor_atmosphere | Comment: It does not bad. The best part was if the price wasn't affordable.,reasonable_comment
Business: Sema Gozleme | Author: Rustu Tosun | Rating: 5 | Category: menu | Comment: The place is very cozy; the food was fresh and good. They served pickles and tea; both were delicious.,reasonable_comment
Business: Sema Gozleme | Author: Oleksandra Smymova | Rating: 4 | Category: indoor_atmosphere | Comment: Home cooking is not bad in terms of taste. We waited about an hour for the manti to eat. Also; the place is a little small.,reasonable_comment
Business: Sema Gozleme | Author: Holden Lai | Rating: 5 | Category: taste | Comment: Turkish sarma was really tasty; liked it.,reasonable_comment
Business: Sema Gozleme | Author: Gulcin Coskun | Rating: 4 | Category: indoor_atmosphere | Comment: Turkish pasty was really tasty.,reasonable_comment
Business: Sema Gozleme | Author: Kim Robins | Rating: 3 | Category: outdoor_atmosphere | Comment: I didn't like the food very much because it was too salty.,reasonable_comment
Business: Asucan Restaurant | Author: Onur Akyurt | Rating: 4 | Category: menu | Comment: Credit card is not accepted. The flavors are good.,reasonable_comment
Business: Asucan Restaurant | Author: Erman Sucu | Rating: 5 | Category: menu | Comment: The sauces are very tasty. People are friendly and the place is very clean.,reasonable_comment
Business: Asucan Restaurant | Author: Mustafa Beg | Rating: 3 | Category: outdoor_atmosphere | Comment: The food is good but I got really bored after waiting about 45 minutes.,reasonable_comment
Business: Asucan Restaurant | Author: Cihan Demirkol | Rating: 4 | Category: taste | Comment: We ordered the Atom box (70 TL). Only cash payment option is available. They're pretty intense. The flavors are good.,reasonable_comment
Business: Asucan Restaurant | Author: Turgut Esen | Rating: 5 | Category: indoor_atmosphere | Comment: The irresistible taste of chicken; sauce and spice that has been increasing for years.,reasonable_comment
Business: Asucan Restaurant | Author: Ayhan Burkut | Rating: 3 | Category: outdoor_atmosphere | Comment: Chicken pan and salad were okay; but not as exaggerated as other reviews.,reasonable_comment
Business: Asucan Restaurant | Author: Rana Akder | Rating: 4 | Category: taste | Comment: Definitely the chicken and the side salads are also very tasty. Prices are cheap compared to this kind of touristic place. The place was a little crowded.,reasonable_comment
Business: Asucan Restaurant | Author: Kjiong Son | Rating: 3 | Category: indoor_atmosphere | Comment: Place was not clear.,reasonable_comment
Business: Asucan Restaurant | Author: Volkan Kahraman | Rating: 4 | Category: menu | Comment: Sandwich's souce was pretty tasty.,reasonable_comment
Business: Asucan Restaurant | Author: Melisa Genc | Rating: 5 | Category: taste | Comment: Super delicious chicken; best in town.,reasonable_comment
Business: Asucan Restaurant | Author: Berk Celikyurek | Rating: 3 | Category: indoor_atmosphere | Comment: The pos device cannot be used; so they only accept cash payments. I think this creates a problem in terms of hygiene.,reasonable_comment
Business: Ciya Sofrasi | Author: Fatih Buzgan | Rating: 5 | Category: menu | Comment: We ordered stuffed mumbar; artichokes; liked and tamarind sherbet. All of them were good in taste; quality of materials and presentation.,reasonable_comment
Business: Ciya Sofrasi | Author: Onur Sener | Rating: 4 | Category: outdoor_atmosphere | Comment: It is one of the must-visit places with its menu that changes every day and includes original local delicacies from all over Turkey. The poppy and pistachio kebabs are a must try.,reasonable_comment
Business: Ciya Sofrasi | Author: Sumeyye Aydogan | Rating: 5 | Category: taste | Comment: We really liked our orders. There were dishes on the menu that I have never tried in my life; nice variety.,reasonable_comment
Business: Ciya Sofrasi | Author: Dilek Payanda | Rating: 2 | Category: indoor_atmosphere | Comment: Waiters were not very good.,reasonable_comment
